TC1S1,TC2S1,TC1S2,TC2S2,TC1S3,TC2S3
37.477,37.476,37.367,37.365,37.121,37.120
37.478,37.479,37.377,37.378,37.121,37.123
37.478,37.477,37.381,37.380,37.121,37.121
37.478,37.482,37.385,37.389,37.122,37.126
37.478,37.479,37.375,37.377,37.122,37.123
37.478,37.470,37.381,37.374,37.122,37.114
37.478,37.477,37.370,37.368,37.122,37.121
37.478,37.482,37.373,37.377,37.122,37.126
37.478,37.486,37.380,37.387,37.122,37.130
37.478,37.477,37.383,37.383,37.122,37.121
37.478,37.482,37.376,37.380,37.122,37.125
37.478,37.485,37.372,37.378,37.122,37.128
37.478,37.482,37.382,37.386,37.122,37.126
37.478,37.478,37.378,37.377,37.122,37.122
37.478,37.471,37.379,37.372,37.122,37.115
37.478,37.469,37.377,37.367,37.122,37.113
37.479,37.482,37.379,37.382,37.122,37.126
37.479,37.479,37.382,37.382,37.122,37.123
37.479,37.483,37.376,37.381,37.122,37.127
37.479,37.478,37.381,37.380,37.122,37.122
37.479,37.484,37.377,37.382,37.123,37.127
37.479,37.469,37.373,37.364,37.123,37.113
37.479,37.476,37.374,37.372,37.123,37.120
37.479,37.477,37.375,37.374,37.123,37.121
37.479,37.477,37.378,37.375,37.123,37.120
37.479,37.479,37.377,37.376,37.123,37.122
37.479,37.480,37.370,37.371,37.123,37.124
37.479,37.480,37.382,37.383,37.123,37.124
37.479,37.481,37.386,37.388,37.123,37.125
37.479,37.484,37.373,37.378,37.123,37.128
37.479,37.485,37.380,37.386,37.123,37.129
37.479,37.480,37.383,37.383,37.123,37.124
37.479,37.475,37.380,37.375,37.123,37.119
37.479,37.480,37.373,37.373,37.123,37.124
37.479,37.484,37.374,37.378,37.123,37.127
37.480,37.478,37.379,37.378,37.123,37.122
37.480,37.480,37.379,37.380,37.123,37.124
37.480,37.475,37.380,37.376,37.124,37.119
37.480,37.474,37.379,37.374,37.124,37.118
37.480,37.479,37.379,37.379,37.124,37.123
37.480,37.482,37.388,37.390,37.124,37.126
37.480,37.481,37.376,37.376,37.124,37.125
37.480,37.474,37.384,37.378,37.124,37.118
37.480,37.484,37.377,37.381,37.124,37.128
37.480,37.476,37.380,37.376,37.124,37.120
37.480,37.483,37.386,37.388,37.124,37.127
37.480,37.477,37.371,37.368,37.124,37.120
37.480,37.480,37.386,37.385,37.124,37.124
37.480,37.477,37.387,37.383,37.124,37.121
37.480,37.488,37.392,37.400,37.124,37.132
37.480,37.475,37.390,37.385,37.124,37.119
37.480,37.479,37.375,37.374,37.124,37.123
37.480,37.482,37.380,37.381,37.124,37.126
37.481,37.483,37.386,37.389,37.124,37.127
37.481,37.485,37.389,37.394,37.124,37.129
37.481,37.484,37.379,37.382,37.124,37.128
37.481,37.486,37.382,37.388,37.125,37.130
37.481,37.484,37.381,37.384,37.125,37.127
37.481,37.489,37.382,37.390,37.125,37.132
37.481,37.481,37.383,37.383,37.125,37.125
37.481,37.483,37.388,37.390,37.125,37.126
37.481,37.478,37.376,37.373,37.125,37.122
37.481,37.481,37.381,37.381,37.125,37.125
37.481,37.479,37.386,37.383,37.125,37.123
37.481,37.487,37.384,37.390,37.125,37.131
37.481,37.486,37.375,37.380,37.125,37.130
37.481,37.476,37.378,37.373,37.125,37.120
37.481,37.478,37.384,37.381,37.125,37.122
37.481,37.487,37.383,37.389,37.125,37.130
37.482,37.484,37.378,37.381,37.125,37.128
37.482,37.479,37.379,37.376,37.125,37.122
37.482,37.487,37.378,37.383,37.125,37.131
37.482,37.483,37.387,37.388,37.125,37.127
37.482,37.482,37.380,37.381,37.126,37.126
37.482,37.479,37.386,37.383,37.126,37.123
37.482,37.486,37.377,37.382,37.126,37.130
37.482,37.481,37.386,37.385,37.126,37.125
37.482,37.484,37.380,37.382,37.126,37.128
37.482,37.485,37.383,37.386,37.126,37.129
37.482,37.485,37.382,37.385,37.126,37.129
37.482,37.481,37.378,37.377,37.126,37.125
37.482,37.485,37.381,37.384,37.126,37.129
37.482,37.476,37.387,37.381,37.126,37.120
37.482,37.478,37.380,37.376,37.126,37.121
37.482,37.479,37.382,37.378,37.126,37.122
37.482,37.488,37.381,37.387,37.126,37.132
37.483,37.484,37.372,37.373,37.126,37.128
37.483,37.488,37.379,37.384,37.126,37.132
37.483,37.486,37.385,37.388,37.126,37.129
37.483,37.486,37.385,37.388,37.126,37.129
37.483,37.479,37.379,37.375,37.127,37.123
37.483,37.476,37.379,37.373,37.127,37.120
37.483,37.486,37.386,37.389,37.127,37.130
37.483,37.482,37.381,37.380,37.127,37.126
37.483,37.481,37.382,37.380,37.127,37.125
37.483,37.484,37.382,37.383,37.127,37.128
37.483,37.477,37.379,37.373,37.127,37.121
37.483,37.478,37.381,37.375,37.127,37.121
37.483,37.478,37.383,37.378,37.127,37.122
37.483,37.488,37.390,37.395,37.127,37.132
37.483,37.482,37.385,37.384,37.127,37.125
37.484,37.493,37.380,37.389,37.127,37.136
37.484,37.484,37.384,37.385,37.127,37.128
37.484,37.480,37.390,37.386,37.127,37.124
37.484,37.487,37.384,37.387,37.127,37.131
37.484,37.477,37.383,37.376,37.127,37.121
37.484,37.484,37.395,37.395,37.128,37.128
37.484,37.488,37.377,37.382,37.128,37.132
37.484,37.481,37.378,37.376,37.128,37.125
37.484,37.482,37.385,37.382,37.128,37.125
37.484,37.490,37.386,37.391,37.128,37.133
37.484,37.490,37.382,37.387,37.128,37.133
37.484,37.488,37.396,37.399,37.128,37.131
37.484,37.478,37.379,37.373,37.128,37.121
37.485,37.483,37.385,37.384,37.128,37.127
37.485,37.478,37.381,37.374,37.128,37.121
37.485,37.485,37.387,37.387,37.128,37.128
37.485,37.488,37.382,37.385,37.128,37.131
37.485,37.484,37.382,37.381,37.128,37.127
37.485,37.490,37.387,37.392,37.129,37.133
37.485,37.486,37.377,37.378,37.129,37.130
37.485,37.485,37.387,37.387,37.129,37.129
37.485,37.486,37.388,37.389,37.129,37.129
37.485,37.484,37.386,37.385,37.129,37.128
37.486,37.487,37.389,37.390,37.129,37.130
37.486,37.480,37.375,37.370,37.129,37.124
37.486,37.492,37.388,37.394,37.129,37.135
37.486,37.479,37.389,37.383,37.129,37.123
37.486,37.496,37.383,37.393,37.129,37.139
37.486,37.481,37.378,37.373,37.129,37.124
37.486,37.482,37.383,37.379,37.129,37.126
37.486,37.488,37.392,37.394,37.129,37.132
37.486,37.482,37.389,37.386,37.129,37.126
37.486,37.481,37.385,37.381,37.129,37.125
37.486,37.488,37.389,37.391,37.129,37.132
37.486,37.487,37.390,37.391,37.129,37.131
37.486,37.488,37.389,37.391,37.129,37.131
37.486,37.484,37.385,37.383,37.129,37.127
37.486,37.485,37.383,37.382,37.129,37.128
37.486,37.485,37.381,37.381,37.130,37.129
37.486,37.481,37.387,37.382,37.130,37.124
37.486,37.487,37.391,37.392,37.130,37.131
37.486,37.487,37.390,37.391,37.130,37.131
37.487,37.482,37.382,37.377,37.130,37.125
37.487,37.491,37.381,37.385,37.130,37.134
37.487,37.488,37.389,37.390,37.130,37.131
37.487,37.481,37.392,37.386,37.130,37.124
37.487,37.485,37.387,37.385,37.130,37.128
37.487,37.485,37.381,37.380,37.130,37.129
37.487,37.487,37.388,37.387,37.130,37.130
37.487,37.487,37.386,37.386,37.130,37.131
37.487,37.483,37.390,37.386,37.130,37.126
37.487,37.485,37.388,37.386,37.131,37.129
37.487,37.486,37.381,37.380,37.131,37.130
37.487,37.492,37.382,37.386,37.131,37.135
37.487,37.487,37.386,37.386,37.131,37.131
37.488,37.487,37.386,37.386,37.131,37.130
37.488,37.491,37.386,37.389,37.131,37.134
37.488,37.491,37.389,37.393,37.131,37.135
37.488,37.489,37.387,37.388,37.131,37.132
37.488,37.485,37.384,37.381,37.131,37.129
37.488,37.487,37.388,37.387,37.131,37.131
37.488,37.480,37.387,37.379,37.131,37.123
37.488,37.492,37.391,37.395,37.131,37.136
37.488,37.488,37.394,37.394,37.131,37.131
37.488,37.487,37.384,37.383,37.131,37.130
37.488,37.485,37.386,37.383,37.131,37.129
37.488,37.492,37.398,37.402,37.131,37.135
37.488,37.490,37.389,37.391,37.132,37.133
37.488,37.481,37.385,37.378,37.132,37.125
37.488,37.492,37.388,37.392,37.132,37.135
37.488,37.500,37.387,37.398,37.132,37.143
37.488,37.497,37.389,37.398,37.132,37.141
37.488,37.491,37.386,37.389,37.132,37.135
37.488,37.490,37.383,37.385,37.132,37.134
37.489,37.495,37.380,37.387,37.132,37.138
37.489,37.485,37.394,37.391,37.132,37.129
37.489,37.491,37.382,37.385,37.132,37.134
37.489,37.489,37.383,37.383,37.132,37.133
37.489,37.495,37.386,37.392,37.132,37.138
37.489,37.496,37.384,37.391,37.132,37.139
37.489,37.487,37.388,37.385,37.132,37.130
37.489,37.492,37.398,37.401,37.132,37.135
37.489,37.488,37.394,37.392,37.132,37.131
37.489,37.496,37.392,37.399,37.132,37.140
37.489,37.489,37.381,37.381,37.132,37.133
37.489,37.486,37.397,37.394,37.132,37.129
37.489,37.486,37.392,37.389,37.133,37.129
37.489,37.481,37.396,37.387,37.133,37.124
37.489,37.486,37.394,37.391,37.133,37.129
37.489,37.487,37.389,37.387,37.133,37.131
37.489,37.488,37.389,37.387,37.133,37.131
37.489,37.491,37.391,37.392,37.133,37.134
37.489,37.486,37.384,37.381,37.133,37.129
37.490,37.493,37.390,37.393,37.133,37.136
37.490,37.484,37.384,37.379,37.133,37.128
37.490,37.495,37.391,37.396,37.133,37.138
37.490,37.481,37.392,37.383,37.133,37.124
37.490,37.491,37.399,37.401,37.133,37.134
37.490,37.491,37.385,37.386,37.133,37.134
37.490,37.490,37.393,37.393,37.133,37.133
37.490,37.491,37.388,37.389,37.133,37.134
37.490,37.486,37.393,37.389,37.133,37.129
37.490,37.492,37.393,37.396,37.133,37.136
37.490,37.491,37.396,37.397,37.133,37.135
37.490,37.497,37.391,37.398,37.133,37.141
37.490,37.484,37.388,37.382,37.134,37.127
37.490,37.487,37.397,37.393,37.134,37.130
37.490,37.493,37.393,37.395,37.134,37.136
37.490,37.486,37.391,37.387,37.134,37.130
37.490,37.492,37.390,37.391,37.134,37.135
37.491,37.492,37.393,37.394,37.134,37.135
37.491,37.490,37.395,37.394,37.134,37.133
37.491,37.491,37.387,37.387,37.134,37.134
37.491,37.489,37.392,37.391,37.134,37.132
37.491,37.492,37.389,37.391,37.134,37.136
37.491,37.494,37.389,37.392,37.134,37.138
37.491,37.490,37.394,37.393,37.134,37.134
37.491,37.487,37.390,37.386,37.134,37.131
37.491,37.486,37.392,37.388,37.134,37.130
37.491,37.499,37.388,37.395,37.135,37.142
37.491,37.497,37.390,37.395,37.135,37.140
37.491,37.493,37.390,37.392,37.135,37.137
37.492,37.495,37.395,37.398,37.135,37.138
37.492,37.502,37.393,37.403,37.135,37.145
37.492,37.496,37.388,37.392,37.135,37.140
37.492,37.481,37.398,37.387,37.135,37.124
37.492,37.486,37.394,37.388,37.135,37.129
37.492,37.494,37.388,37.391,37.135,37.137
37.492,37.490,37.388,37.386,37.135,37.133
37.492,37.489,37.389,37.386,37.135,37.132
37.492,37.487,37.393,37.387,37.135,37.130
37.492,37.497,37.393,37.398,37.135,37.140
37.492,37.496,37.395,37.399,37.135,37.139
37.492,37.489,37.391,37.387,37.135,37.132
37.492,37.493,37.399,37.399,37.135,37.136
37.492,37.491,37.387,37.386,37.136,37.134
37.492,37.491,37.388,37.387,37.136,37.134
37.493,37.492,37.386,37.385,37.136,37.135
37.493,37.500,37.395,37.402,37.136,37.143
37.493,37.491,37.394,37.393,37.136,37.134
37.493,37.490,37.390,37.388,37.136,37.134
37.493,37.494,37.390,37.391,37.136,37.137
37.493,37.499,37.396,37.402,37.136,37.142
37.493,37.491,37.391,37.389,37.136,37.134
37.493,37.492,37.388,37.387,37.136,37.135
37.493,37.495,37.394,37.396,37.136,37.138
37.493,37.490,37.396,37.393,37.136,37.133
37.493,37.490,37.394,37.391,37.136,37.133
37.493,37.490,37.384,37.380,37.136,37.133
37.493,37.496,37.395,37.398,37.136,37.139
37.493,37.494,37.396,37.397,37.136,37.137
37.493,37.493,37.390,37.390,37.137,37.136
37.494,37.495,37.390,37.391,37.137,37.138
37.494,37.489,37.393,37.388,37.137,37.132
37.494,37.495,37.401,37.402,37.137,37.138
37.494,37.492,37.392,37.391,37.137,37.136
37.494,37.495,37.394,37.396,37.137,37.138
37.494,37.495,37.395,37.396,37.137,37.138
37.494,37.491,37.395,37.392,37.137,37.134
37.494,37.500,37.398,37.404,37.137,37.143
37.494,37.495,37.391,37.392,37.137,37.138
37.494,37.492,37.397,37.395,37.137,37.135
37.494,37.497,37.397,37.400,37.137,37.140
37.494,37.499,37.398,37.402,37.137,37.142
37.494,37.488,37.393,37.387,37.137,37.131
37.494,37.488,37.400,37.394,37.137,37.131
37.494,37.493,37.392,37.390,37.137,37.136
37.494,37.491,37.397,37.394,37.137,37.135
37.494,37.489,37.398,37.393,37.137,37.132
37.494,37.493,37.393,37.391,37.138,37.136
37.495,37.496,37.391,37.392,37.138,37.139
37.495,37.492,37.389,37.386,37.138,37.135
37.495,37.504,37.390,37.399,37.138,37.147
37.495,37.491,37.397,37.392,37.138,37.134
37.495,37.491,37.396,37.393,37.138,37.134
37.495,37.501,37.396,37.402,37.138,37.145
37.495,37.493,37.394,37.392,37.138,37.136
37.495,37.484,37.394,37.383,37.138,37.127
37.495,37.497,37.392,37.393,37.138,37.140
37.495,37.498,37.394,37.396,37.138,37.141
37.495,37.495,37.389,37.389,37.138,37.139
37.495,37.493,37.393,37.390,37.138,37.136
37.495,37.497,37.394,37.395,37.138,37.140
37.495,37.493,37.394,37.391,37.138,37.136
37.495,37.492,37.397,37.393,37.139,37.135
37.495,37.497,37.399,37.401,37.139,37.140
37.496,37.502,37.397,37.404,37.139,37.145
